# IVD_Stats
#
# History:
#
# 201x-xx-xx Combined registration of the PanCJKV collection and of
#            sequences in that collection (EXPERIMENTAL/UNREGISTERED).
#
# 2014-05-16 Combined registration of the Moji_Joho collection and of
#            sequences in that collection.
#
# 2012-03-02 Registration of additional sequences in the Adobe-Japan1
#            collection. Registration of additional sequences in the
#            Hanyo-Denshi collection.
#
# 2010-11-14 Combined registration of the Hanyo-Denshi collection and of
#            sequences in that collection.
#
# 2007-12-14 Combined registration of the Adobe-Japan1 collection and of
#            sequences in that collection.
#
# IVS, Base Character & Variation Selector Usage Statistics
#
# The first row reports the total number of unique IVSes; the second row
# reports the total number of unique base characters; the rows that begin
# with 'VS' followed by an integer report the total number of unique IVSes
# using a particular variation selector; and subsequent rows that simply
# begin with an integer value report the number of base characters which
# include that particular number of IVSes.
#
# 1st Column: Identifies the type of information; value can be 'IVS',
#             'BC' (base character), a short name for a VS in the form
#             'VSnn' or 'VSnnn', or an integer value
# 2nd Column: Sum total for each column statistics
# 3rd Column: Data for the Adobe-Japan1 collection
# 4th Column: Data for the Hanyo-Denshi collection
# 5th Column: Data for the Moji_Joho collection
# 6th Column: Data for the PanCJKV collection
#
# Additional columns will be defined as new collections are added.
#
# Duplicate sequence identifiers and shared IVSes are reported in comments
# at the end of the file.
#
# This file is part of the Unicode Ideographic Variation Database (IVD).
# For more details on the IVD, see UTS #37:
# http://www.unicode.org/reports/tr37/
#
# Copyright 2006-2016 Unicode, Inc.
# For terms of use, see: http://www.unicode.org/terms_of_use.html
#
#       TOTAL    Adobe-Japan1   Hanyo-Denshi   Moji_Joho   PanCJKV
# 670D E0103: Hanyo-Denshi; JTB2DE & Moji_Joho; MJ013527
# 670E E0101: Hanyo-Denshi; JB3480 & Moji_Joho; MJ013529
# 670E E0102: Hanyo-Denshi; JTB2E3 & Moji_Joho; MJ013530
# 6713 E0101: Hanyo-Denshi; JB3481 & Moji_Joho; MJ013534
# 6713 E0102: Hanyo-Denshi; KS328690 & Moji_Joho; MJ013535
# 6714 E0101: Hanyo-Denshi; JA2683 & Moji_Joho; MJ013536
# 6714 E0102: Hanyo-Denshi; KS161460 & Moji_Joho; MJ013537
# 6714 E0103: Hanyo-Denshi; KS161350 & Moji_Joho; MJ057685
# 6715 E0103: Hanyo-Denshi; JA3631 & Moji_Joho; MJ013540
# 6715 E0104: Hanyo-Denshi; JTB2E4 & Moji_Joho; MJ013539
# 6717 E0104: Hanyo-Denshi; JA4715 & Moji_Joho; MJ013542
# 6717 E0105: Hanyo-Denshi; JTB2E9 & Moji_Joho; MJ013543
# 6719 E0101: Hanyo-Denshi; JB3482 & Moji_Joho; MJ013545
# 6719 E0102: Hanyo-Denshi; KS330810 & Moji_Joho; MJ013546
# 671A E0100: Hanyo-Denshi; IP671A & Moji_Joho; MJ013547
# 671A E0101: Hanyo-Denshi; KS161610 & Moji_Joho; MJ013548
# 671B E0103: Hanyo-Denshi; JA4330 & Moji_Joho; MJ013550
# 671B E0104: Hanyo-Denshi; JTB2E8 & Moji_Joho; MJ013554
# 671B E0105: Hanyo-Denshi; JTB2E7 & Moji_Joho; MJ013553
# 671B E0106: Hanyo-Denshi; JTB2E6 & Moji_Joho; MJ013552
# 671B E0107: Hanyo-Denshi; JTB2E5 & Moji_Joho; MJ013549
# 671D E0102: Hanyo-Denshi; JA3611 & Moji_Joho; MJ013558
# 671D E0103: Hanyo-Denshi; JTB2EC & Moji_Joho; MJ013557
# 671E E0101: Hanyo-Denshi; JA5914 & Moji_Joho; MJ013559
# 671E E0102: Hanyo-Denshi; KS161810 & Moji_Joho; MJ013560
# 671E E0103: Hanyo-Denshi; JTB2EE & Moji_Joho; MJ013561
# 671F E0102: Hanyo-Denshi; JA2092 & Moji_Joho; MJ013562
# 671F E0103: Hanyo-Denshi; JTB2ED & Moji_Joho; MJ013563
# 6720 E0101: Hanyo-Denshi; JB3484 & Moji_Joho; MJ013564
# 6720 E0102: Hanyo-Denshi; JTB2F0 & Moji_Joho; MJ013565
# 6721 E0100: Hanyo-Denshi; IP6721 & Moji_Joho; MJ013567
# 6721 E0101: Hanyo-Denshi; KS161870 & Moji_Joho; MJ013566
# 6722 E0101: Hanyo-Denshi; JB3485 & Moji_Joho; MJ013568
# 6722 E0102: Hanyo-Denshi; KS161980 & Moji_Joho; MJ013569
# 6723 E0100: Hanyo-Denshi; IP81A7 & Moji_Joho; MJ013570
# 6723 E0101: Hanyo-Denshi; KS162120 & Moji_Joho; MJ057693
# 6726 E0101: Hanyo-Denshi; JA5915 & Moji_Joho; MJ013572
# 6726 E0102: Hanyo-Denshi; KS162180 & Moji_Joho; MJ013573
# 6726 E0103: Hanyo-Denshi; FT2238 & Moji_Joho; MJ013574
# 6753 E0102: Hanyo-Denshi; JA2861 & Moji_Joho; MJ013617
# 6753 E0103: Hanyo-Denshi; FT1816 & Moji_Joho; MJ013616
# 6756 E0103: Hanyo-Denshi; JTB2FB & Moji_Joho; MJ013621
# 6757 E0100: Hanyo-Denshi; IP6757 & Moji_Joho; MJ013623
# 6757 E0101: Hanyo-Denshi; KS163230 & Moji_Joho; MJ013624
# 675C E0101: Hanyo-Denshi; JA3746 & Moji_Joho; MJ013629
# 675C E0102: Hanyo-Denshi; KS164250 & Moji_Joho; MJ057711
# 675E E0102: Hanyo-Denshi; JA5925 & Moji_Joho; MJ013631
# 675E E0103: Hanyo-Denshi; JTB2F6 & Moji_Joho; MJ013632
# 677E E0102: Hanyo-Denshi; JA3030 & Moji_Joho; MJ013667
# 677E E0103: Hanyo-Denshi; FT1638 & Moji_Joho; MJ013668
# 6781 E0101: Hanyo-Denshi; JB3507 & Moji_Joho; MJ013672
# 6781 E0102: Hanyo-Denshi; IB0225 & Moji_Joho; MJ013671
# 6785 E0101: Hanyo-Denshi; JA5939 & Moji_Joho; MJ013677
# 6785 E0102: Hanyo-Denshi; JTB31B & Moji_Joho; MJ013678
# 6785 E0103: Hanyo-Denshi; JTB31C & Moji_Joho; MJ013679
# 678C E0101: Hanyo-Denshi; JA5935 & Moji_Joho; MJ013687
# 678C E0102: Hanyo-Denshi; FT2239 & Moji_Joho; MJ013688
# 6792 E0101: Hanyo-Denshi; JD1440 & Moji_Joho; MJ013695
# 6792 E0102: Hanyo-Denshi; JD1440S & Moji_Joho; MJ013694
# 6794 E0100: Hanyo-Denshi; IP6794 & Moji_Joho; MJ013697
# 6794 E0101: Hanyo-Denshi; JTB309 & Moji_Joho; MJ059710
# 6795 E0101: Hanyo-Denshi; JA4377 & Moji_Joho; MJ013698
# 6795 E0102: Hanyo-Denshi; KS165530 & Moji_Joho; MJ057718
# 67A6 E0102: Hanyo-Denshi; JA5937 & Moji_Joho; MJ013712
# 67A6 E0103: Hanyo-Denshi; FT1959 & Moji_Joho; MJ013713
# 67A9 E0102: Hanyo-Denshi; JA5932 & Moji_Joho; MJ013714
# 67A9 E0103: Hanyo-Denshi; FT1701 & Moji_Joho; MJ013715
# 67B9 E0101: Hanyo-Denshi; JA5952 & Moji_Joho; MJ013730
# 67B9 E0102: Hanyo-Denshi; FT2240 & Moji_Joho; MJ013731
# 67C4 E0102: Hanyo-Denshi; JA4233 & Moji_Joho; MJ013742
# 67C4 E0103: Hanyo-Denshi; JTC0E8 & Moji_Joho; MJ013743
# 67CA E0102: Hanyo-Denshi; JA4102 & Moji_Joho; MJ013751
# 67CA E0103: Hanyo-Denshi; FT1908 & Moji_Joho; MJ013750
# 67D7 E0101: Hanyo-Denshi; JC8559 & Moji_Joho; MJ013765
# 67D7 E0102: Hanyo-Denshi; JTB30A & Moji_Joho; MJ059711
# 67DC E0101: Hanyo-Denshi; JB3534 & Moji_Joho; MJ013770
# 67DC E0102: Hanyo-Denshi; JTB305 & Moji_Joho; MJ013771
# 67E7 E0102: Hanyo-Denshi; JA5955 & Moji_Joho; MJ013784
# 67E7 E0103: Hanyo-Denshi; JTB30ES & Moji_Joho; MJ013783
# 67F1 E0102: Hanyo-Denshi; JA3576 & Moji_Joho; MJ013794
# 67F1 E0103: Hanyo-Denshi; JTB306 & Moji_Joho; MJ013795
# 67F3 E0101: Hanyo-Denshi; JA4488 & Moji_Joho; MJ013797
# 67F3 E0102: Hanyo-Denshi; JTB304 & Moji_Joho; MJ013798
# 67FA E0101: Hanyo-Denshi; FT1960 & Moji_Joho; MJ013807
# 67FA E0102: Hanyo-Denshi; IP67FA & Moji_Joho; MJ013806
# 6801 E0102: Hanyo-Denshi; JC8561 & Moji_Joho; MJ013815
# 6801 E0103: Hanyo-Denshi; FT2921 & Moji_Joho; MJ013816
# 6803 E0101: Hanyo-Denshi; JA3842 & Moji_Joho; MJ013818
# 6803 E0102: Hanyo-Denshi; JTB310 & Moji_Joho; MJ013819
# 6813 E0102: Hanyo-Denshi; JA3282 & Moji_Joho; MJ013827
# 6813 E0103: Hanyo-Denshi; JTB319 & Moji_Joho; MJ013826
# 6814 E0101: Hanyo-Denshi; JB3542 & Moji_Joho; MJ013828
# 6814 E0102: Hanyo-Denshi; KS166890 & Moji_Joho; MJ013829
# 6816 E0101: Hanyo-Denshi; JA3220 & Moji_Joho; MJ013832
# 6816 E0102: Hanyo-Denshi; JTB31E & Moji_Joho; MJ013833
# 681F E0102: Hanyo-Denshi; JB3545 & Moji_Joho; MJ013843
# 681F E0103: Hanyo-Denshi; KS169300 & Moji_Joho; MJ013844
# 6825 E0100: Hanyo-Denshi; IP6825 & Moji_Joho; MJ013851
# 6825 E0101: Hanyo-Denshi; JT6825 & Moji_Joho; MJ013852
# 6829 E0101: Hanyo-Denshi; JA5959 & Moji_Joho; MJ013856
# 6829 E0102: Hanyo-Denshi; FT2241 & Moji_Joho; MJ013857
# 6832 E0101: Hanyo-Denshi; JA5962 & Moji_Joho; MJ013866
# 6832 E0102: Hanyo-Denshi; JTB31A & Moji_Joho; MJ013867
# 6834 E0101: Hanyo-Denshi; JA3283 & Moji_Joho; MJ013869
# 6834 E0102: Hanyo-Denshi; KS166810 & Moji_Joho; MJ013870
# 6838 E0101: Hanyo-Denshi; JA1943 & Moji_Joho; MJ013874
# 6838 E0102: Hanyo-Denshi; JTB317 & Moji_Joho; MJ013875
# 6840 E0101: Hanyo-Denshi; JA5960 & Moji_Joho; MJ013884
# 6840 E0102: Hanyo-Denshi; JTB31D & Moji_Joho; MJ013883
# 6845 E0101: Hanyo-Denshi; JB3557 & Moji_Joho; MJ013890
# 6845 E0102: Hanyo-Denshi; JTB318 & Moji_Joho; MJ013891
# 6852 E0102: Hanyo-Denshi; JB3541 & Moji_Joho; MJ013904
# 6852 E0103: Hanyo-Denshi; JTB302 & Moji_Joho; MJ013905
# 6852 E0104: Hanyo-Denshi; FT2913 & Moji_Joho; MJ013907
# 685D E0103: Hanyo-Denshi; JA4381 & Moji_Joho; MJ013919
# 685D E0104: Hanyo-Denshi; KS166630 & Moji_Joho; MJ013918
# 6874 E0101: Hanyo-Denshi; JA5979 & Moji_Joho; MJ013937
# 6874 E0102: Hanyo-Denshi; FT2245 & Moji_Joho; MJ013938
# 6875 E0101: Hanyo-Denshi; JB3570 & Moji_Joho; MJ013939
# 6875 E0102: Hanyo-Denshi; JTB327S & Moji_Joho; MJ013940
# 6886 E0101: Hanyo-Denshi; JB3577 & Moji_Joho; MJ013962
# 6886 E0102: Hanyo-Denshi; JTB32A & Moji_Joho; MJ013963
# 688F E0101: Hanyo-Denshi; JA5971 & Moji_Joho; MJ013973
# 688F E0102: Hanyo-Denshi; FT2243 & Moji_Joho; MJ013974
# 689B E0102: Hanyo-Denshi; JA5975 & Moji_Joho; MJ013989
# 689B E0103: Hanyo-Denshi; FT1961 & Moji_Joho; MJ013988
# 689D E0102: Hanyo-Denshi; JA5974 & Moji_Joho; MJ013991
# 689D E0103: Hanyo-Denshi; KS009710 & Moji_Joho; MJ056933
# 689F E0101: Hanyo-Denshi; JA5970 & Moji_Joho; MJ013993
# 689F E0102: Hanyo-Denshi; JTB336 & Moji_Joho; MJ013994
# 68A2 E0102: Hanyo-Denshi; JA3031 & Moji_Joho; MJ013998
# 68A2 E0103: Hanyo-Denshi; FT1826 & Moji_Joho; MJ013997
# 68A5 E0101: Hanyo-Denshi; JB3585 & Moji_Joho; MJ014001
# 68A5 E0102: Hanyo-Denshi; IB1667 & Moji_Joho; MJ014002
# 68AD E0101: Hanyo-Denshi; JA5972 & Moji_Joho; MJ014013
# 68AD E0102: Hanyo-Denshi; KS167720 & Moji_Joho; MJ014012
# 68B5 E0101: Hanyo-Denshi; JA5980 & Moji_Joho; MJ014021
# 68B5 E0102: Hanyo-Denshi; JTB325 & Moji_Joho; MJ014022
# 68C4 E0101: Hanyo-Denshi; JA2094 & Moji_Joho; MJ014032
# 68C4 E0102: Hanyo-Denshi; KS170110 & Moji_Joho; MJ014033
# 68C8 E0102: Hanyo-Denshi; JB3592 & Moji_Joho; MJ014037
# 68C8 E0103: Hanyo-Denshi; IB0714 & Moji_Joho; MJ014038
# 68CF E0101: Hanyo-Denshi; JB3594 & Moji_Joho; MJ014046
# 68CF E0102: Hanyo-Denshi; JTB340 & Moji_Joho; MJ014047
# 68DA E0102: Hanyo-Denshi; JA3510 & Moji_Joho; MJ014060
# 68DA E0103: Hanyo-Denshi; FT1856 & Moji_Joho; MJ014059
# 68FB E0101: Hanyo-Denshi; JB3618 & Moji_Joho; MJ014094
# 68FB E0102: Hanyo-Denshi; KS169140 & Moji_Joho; MJ014095
# 6907 E0101: Hanyo-Denshi; JD1507 & Moji_Joho; MJ014111
# 6907 E0102: Hanyo-Denshi; IP6907 & Moji_Joho; MJ014110
# 690C E0101: Hanyo-Denshi; JA5993 & Moji_Joho; MJ014116
# 690C E0102: Hanyo-Denshi; JTB33D & Moji_Joho; MJ014117
# 690D E0103: Hanyo-Denshi; JA3102 & Moji_Joho; MJ014118
# 690D E0104: Hanyo-Denshi; KS170180 & Moji_Joho; MJ057753
# 6911 E0101: Hanyo-Denshi; JB3625 & Moji_Joho; MJ014123
# 6911 E0102: Hanyo-Denshi; KS168340 & Moji_Joho; MJ057741
# 6914 E0100: Hanyo-Denshi; IP6914 & Moji_Joho; MJ014126
# 6914 E0101: Hanyo-Denshi; KS170290 & Moji_Joho; MJ014127
# 691B E0101: Hanyo-Denshi; JA1981 & Moji_Joho; MJ014135
# 691B E0102: Hanyo-Denshi; KS169840 & Moji_Joho; MJ014136
# 6926 E0101: Hanyo-Denshi; JA5991 & Moji_Joho; MJ014143
# 6926 E0102: Hanyo-Denshi; FT2246 & Moji_Joho; MJ014144
# 6939 E0101: Hanyo-Denshi; JA6027 & Moji_Joho; MJ014160
# 6939 E0102: Hanyo-Denshi; KS172060 & Moji_Joho; MJ014161
# 693D E0102: Hanyo-Denshi; JA6029 & Moji_Joho; MJ014165
# 693D E0103: Hanyo-Denshi; FT2249S & Moji_Joho; MJ014166
# 6946 E0101: Hanyo-Denshi; JD1513 & Moji_Joho; MJ014177
# 6946 E0102: Hanyo-Denshi; IP6946 & Moji_Joho; MJ014176
# 6949 E0101: Hanyo-Denshi; JB3636 & Moji_Joho; MJ014180
# 6949 E0102: Hanyo-Denshi; KS170660 & Moji_Joho; MJ014181
# 6954 E0101: Hanyo-Denshi; JA6024 & Moji_Joho; MJ014193
# 6954 E0102: Hanyo-Denshi; KS170860 & Moji_Joho; MJ014192
# 6954 E0103: Hanyo-Denshi; FT2247 & Moji_Joho; MJ014194
# 6954 E0104: Hanyo-Denshi; KS171970S & Moji_Joho; MJ057766
# 6956 E0100: Hanyo-Denshi; IP6956 & Moji_Joho; MJ014196
# 6956 E0101: Hanyo-Denshi; JTB357 & Moji_Joho; MJ014197
# 695B E0101: Hanyo-Denshi; JB3639 & Moji_Joho; MJ014203
# 695B E0102: Hanyo-Denshi; KS170990 & Moji_Joho; MJ014204
# 695E E0102: Hanyo-Denshi; JA6033 & Moji_Joho; MJ014208
# 695E E0103: Hanyo-Denshi; JTB356 & Moji_Joho; MJ014207
# 6962 E0102: Hanyo-Denshi; JA3874 & Moji_Joho; MJ014213
# 6962 E0103: Hanyo-Denshi; HG1666 & Moji_Joho; MJ014214
# 696E E0101: Hanyo-Denshi; JA6026 & Moji_Joho; MJ014229
# 696E E0102: Hanyo-Denshi; FT2248 & Moji_Joho; MJ014228
# 698A E0102: Hanyo-Denshi; JA2671 & Moji_Joho; MJ014255
# 698A E0103: Hanyo-Denshi; FT1808 & Moji_Joho; MJ014256
# 6991 E0101: Hanyo-Denshi; JA6052 & Moji_Joho; MJ014262
# 6991 E0102: Hanyo-Denshi; FT2253 & Moji_Joho; MJ014263
# 6992 E0101: Hanyo-Denshi; JB3655 & Moji_Joho; MJ014264
# 6992 E0102: Hanyo-Denshi; JTB36B & Moji_Joho; MJ014265
# 6994 E0102: Hanyo-Denshi; JA4717 & Moji_Joho; MJ014267
# 6994 E0103: Hanyo-Denshi; FT1940 & Moji_Joho; MJ014268
# 6998 E0101: Hanyo-Denshi; JB3657 & Moji_Joho; MJ014273
# 6998 E0102: Hanyo-Denshi; IB2120 & Moji_Joho; MJ014274
# 699C E0101: Hanyo-Denshi; JA6054 & Moji_Joho; MJ014277
# 699C E0102: Hanyo-Denshi; KS173690 & Moji_Joho; MJ014278
# 69A3 E0100: Hanyo-Denshi; IP69A3 & Moji_Joho; MJ014284
# 69A3 E0101: Hanyo-Denshi; KS173400 & Moji_Joho; MJ014285
# 69BA E0101: Hanyo-Denshi; JB3667 & Moji_Joho; MJ014311
# 69BA E0102: Hanyo-Denshi; JTB36A & Moji_Joho; MJ014312
# 69BB E0102: Hanyo-Denshi; JA6048 & Moji_Joho; MJ014316
# 69BB E0103: Hanyo-Denshi; KS173620 & Moji_Joho; MJ014317
# 69BB E0104: Hanyo-Denshi; FT2252 & Moji_Joho; MJ014318
# 69C1 E0102: Hanyo-Denshi; JA6041 & Moji_Joho; MJ014325
# 69C1 E0103: Hanyo-Denshi; JTB381 & Moji_Joho; MJ014326
# 69C7 E0101: Hanyo-Denshi; JA8402 & Moji_Joho; MJ014333
# 69C7 E0102: Hanyo-Denshi; JTB366 & Moji_Joho; MJ014334
# 69CB E0102: Hanyo-Denshi; JA2529 & Moji_Joho; MJ014339
# 69CB E0103: Hanyo-Denshi; JTB35D & Moji_Joho; MJ014338
# 69CC E0102: Hanyo-Denshi; JA3640 & Moji_Joho; MJ014340
# 69CC E0103: Hanyo-Denshi; FT1863 & Moji_Joho; MJ014341
# 69CF E0101: Hanyo-Denshi; JC8593 & Moji_Joho; MJ014346
# 69CF E0102: Hanyo-Denshi; IB0235 & Moji_Joho; MJ014345
# 69CF E0103: Hanyo-Denshi; IP69CF & Moji_Joho; MJ014344
# 69E2 E0101: Hanyo-Denshi; JB3674 & Moji_Joho; MJ014361
# 69E2 E0102: Hanyo-Denshi; JTB36C & Moji_Joho; MJ059729
# 69E2 E0103: Hanyo-Denshi; JTB388 & Moji_Joho; MJ014362
# 69E4 E0100: Hanyo-Denshi; IB0717 & Moji_Joho; MJ014364
# 69E4 E0101: Hanyo-Denshi; IP69E4 & Moji_Joho; MJ014365
# 69E9 E0101: Hanyo-Denshi; JC8603 & Moji_Joho; MJ014372
# 69E9 E0102: Hanyo-Denshi; KS173870 & Moji_Joho; MJ014370
# 69E9 E0103: Hanyo-Denshi; IB2132S & Moji_Joho; MJ014371
# 69EA E0102: Hanyo-Denshi; JC8604 & Moji_Joho; MJ014375
# 69EA E0103: Hanyo-Denshi; JTB384 & Moji_Joho; MJ014374
# 69EA E0104: Hanyo-Denshi; JTB385 & Moji_Joho; MJ014373
# 69EB E0101: Hanyo-Denshi; JA6071 & Moji_Joho; MJ014376
# 69EB E0102: Hanyo-Denshi; JTB353 & Moji_Joho; MJ014377
# 69F1 E0101: Hanyo-Denshi; JB3678 & Moji_Joho; MJ014384
# 69F1 E0102: Hanyo-Denshi; KS175330 & Moji_Joho; MJ014385
# 69FE E0102: Hanyo-Denshi; JB3681 & Moji_Joho; MJ014398
# 69FE E0103: Hanyo-Denshi; JD1542 & Moji_Joho; MJ014399
# 69FF E0101: Hanyo-Denshi; JA6061 & Moji_Joho; MJ014400
# 69FF E0102: Hanyo-Denshi; FT2255 & Moji_Joho; MJ014401
# 69FF E0103: Hanyo-Denshi; JTB389 & Moji_Joho; MJ014402
# 6A0B E0102: Hanyo-Denshi; JA4085 & Moji_Joho; MJ014416
# 6A0B E0103: Hanyo-Denshi; FT1907 & Moji_Joho; MJ014417
# 6A13 E0101: Hanyo-Denshi; JA6076 & Moji_Joho; MJ014425
# 6A13 E0102: Hanyo-Denshi; KS175440 & Moji_Joho; MJ057816
# 6A14 E0101: Hanyo-Denshi; JA6070 & Moji_Joho; MJ014426
# 6A14 E0102: Hanyo-Denshi; FT2257 & Moji_Joho; MJ014427
# 6A1B E0101: Hanyo-Denshi; JA6060 & Moji_Joho; MJ014434
# 6A1B E0102: Hanyo-Denshi; FT2254 & Moji_Joho; MJ014435
# 6A1E E0101: Hanyo-Denshi; JA6068 & Moji_Joho; MJ014438
# 6A1E E0102: Hanyo-Denshi; KS175500 & Moji_Joho; MJ014439
# 6A1F E0101: Hanyo-Denshi; JA3032 & Moji_Joho; MJ014440
# 6A1F E0102: Hanyo-Denshi; KS175400 & Moji_Joho; MJ014441
# 6A21 E0101: Hanyo-Denshi; JA4447 & Moji_Joho; MJ014443
# 6A21 E0102: Hanyo-Denshi; KS174770 & Moji_Joho; MJ014444
# 6A23 E0101: Hanyo-Denshi; JA6075 & Moji_Joho; MJ014446
# 6A23 E0102: Hanyo-Denshi; JTB392 & Moji_Joho; MJ014447
# 6A2A E0101: Hanyo-Denshi; JA1803 & Moji_Joho; MJ014455
# 6A2A E0102: Hanyo-Denshi; JTB38A & Moji_Joho; MJ014456
# 6A34 E0101: Hanyo-Denshi; JB3701 & Moji_Joho; MJ014466
# 6A34 E0102: Hanyo-Denshi; KS177170 & Moji_Joho; MJ014467
# 6A36 E0101: Hanyo-Denshi; JA6080 & Moji_Joho; MJ014471
# 6A36 E0102: Hanyo-Denshi; KS175570 & Moji_Joho; MJ014470
# 6A3A E0101: Hanyo-Denshi; JA1982 & Moji_Joho; MJ014476
# 6A3A E0102: Hanyo-Denshi; KS175630 & Moji_Joho; MJ014477
# 6A3D E0102: Hanyo-Denshi; JA3514 & Moji_Joho; MJ014481
# 6A3D E0103: Hanyo-Denshi; HG1647 & Moji_Joho; MJ014480
# 6A49 E0101: Hanyo-Denshi; JB3708 & Moji_Joho; MJ014494
# 6A49 E0102: Hanyo-Denshi; IB2149 & Moji_Joho; MJ014495
# 6A5D E0100: Hanyo-Denshi; IB2152 & Moji_Joho; MJ014517
# 6A5D E0101: Hanyo-Denshi; IP6A5D & Moji_Joho; MJ014516
# 6A5F E0102: Hanyo-Denshi; JA2101 & Moji_Joho; MJ014520
# 6A5F E0103: Hanyo-Denshi; JTB39D & Moji_Joho; MJ014521
# 6A61 E0101: Hanyo-Denshi; JA3843 & Moji_Joho; MJ014523
# 6A61 E0102: Hanyo-Denshi; FT2047 & Moji_Joho; MJ014524
# 6A66 E0101: Hanyo-Denshi; JA6085 & Moji_Joho; MJ014529
# 6A66 E0102: Hanyo-Denshi; KS177160 & Moji_Joho; MJ014530
# 6A67 E0101: Hanyo-Denshi; JB3718 & Moji_Joho; MJ014531
# 6A67 E0102: Hanyo-Denshi; JTB38F & Moji_Joho; MJ014532
# 6A73 E0102: Hanyo-Denshi; JB3721 & Moji_Joho; MJ014545
# 6A73 E0103: Hanyo-Denshi; JTB39B & Moji_Joho; MJ014547
# 6A73 E0104: Hanyo-Denshi; IB0103 & Moji_Joho; MJ014546
# 6A80 E0101: Hanyo-Denshi; JA3541 & Moji_Joho; MJ014554
# 6A80 E0102: Hanyo-Denshi; JTB3B9 & Moji_Joho; MJ014555
# 6A89 E0101: Hanyo-Denshi; JB3727 & Moji_Joho; MJ014564
# 6A89 E0102: Hanyo-Denshi; JTB3AE & Moji_Joho; MJ014565
# 6A8D E0101: Hanyo-Denshi; JA6090 & Moji_Joho; MJ014569
# 6A8D E0102: Hanyo-Denshi; KS178230 & Moji_Joho; MJ014570
# 6A8E E0102: Hanyo-Denshi; JA2473 & Moji_Joho; MJ014571
# 6A8E E0103: Hanyo-Denshi; KS178280 & Moji_Joho; MJ057842
# 6A90 E0102: Hanyo-Denshi; JA6089 & Moji_Joho; MJ014573
# 6A90 E0103: Hanyo-Denshi; FT1705 & Moji_Joho; MJ014574
# 6A96 E0100: Hanyo-Denshi; IB0720 & Moji_Joho; MJ014581
# 6A96 E0101: Hanyo-Denshi; IP6A96 & Moji_Joho; MJ014582
# 6A9B E0101: Hanyo-Denshi; JB3730 & Moji_Joho; MJ014588
# 6A9B E0102: Hanyo-Denshi; IB0721 & Moji_Joho; MJ014587
# 6A9C E0102: Hanyo-Denshi; JA5956 & Moji_Joho; MJ014590
# 6A9C E0103: Hanyo-Denshi; JTB3AD & Moji_Joho; MJ014592
# 6A9C E0104: Hanyo-Denshi; JTB398 & Moji_Joho; MJ014589
# 6A9C E0105: Hanyo-Denshi; JTB399 & Moji_Joho; MJ014591
# 6AA0 E0101: Hanyo-Denshi; JA6091 & Moji_Joho; MJ014596
# 6AA0 E0102: Hanyo-Denshi; KS177770S & Moji_Joho; MJ014597
# 6AA8 E0100: Hanyo-Denshi; IP6AA8 & Moji_Joho; MJ014605
# 6AA8 E0101: Hanyo-Denshi; KS177210 & Moji_Joho; MJ057832
# 6AAC E0101: Hanyo-Denshi; JA6108 & Moji_Joho; MJ014608
# 6AAC E0102: Hanyo-Denshi; KS178310 & Moji_Joho; MJ014609
# 6AAC E0103: Hanyo-Denshi; FT2261 & Moji_Joho; MJ014610
# 6AB3 E0101: Hanyo-Denshi; JA6107 & Moji_Joho; MJ014618
# 6AB3 E0102: Hanyo-Denshi; FT2260S & Moji_Joho; MJ014620
# 6AB4 E0101: Hanyo-Denshi; JB3739 & Moji_Joho; MJ014621
# 6AB4 E0102: Hanyo-Denshi; KS178540 & Moji_Joho; MJ014622
# 6AB8 E0101: Hanyo-Denshi; JA6106 & Moji_Joho; MJ014626
# 6AB8 E0102: Hanyo-Denshi; FT2259 & Moji_Joho; MJ014627
# 6AC2 E0101: Hanyo-Denshi; JA6105 & Moji_Joho; MJ014638
# 6AC2 E0102: Hanyo-Denshi; FT2258 & Moji_Joho; MJ014639
# 6ACE E0100: Hanyo-Denshi; IP6ACE & Moji_Joho; MJ014651
# 6ACE E0101: Hanyo-Denshi; JTB3B7 & Moji_Joho; MJ014652
# 6AD4 E0101: Hanyo-Denshi; JB3748 & Moji_Joho; MJ014658
# 6AD4 E0102: Hanyo-Denshi; KS179330 & Moji_Joho; MJ014659
# 6AD4 E0103: Hanyo-Denshi; JTB3BA & Moji_Joho; MJ014660
# 6ADB E0103: Hanyo-Denshi; JA2291 & Moji_Joho; MJ014669
# 6ADB E0104: Hanyo-Denshi; FT1781 & Moji_Joho; MJ014671
# 6ADB E0105: Hanyo-Denshi; KS179480 & Moji_Joho; MJ014670
# 6ADB E0106: Hanyo-Denshi; JTB3BB & Moji_Joho; MJ014672
# 6ADC E0101: Hanyo-Denshi; JB3751 & Moji_Joho; MJ014673
# 6ADC E0102: Hanyo-Denshi; IB2168 & Moji_Joho; MJ014674
# 6ADD E0101: Hanyo-Denshi; JB3752 & Moji_Joho; MJ014675
# 6ADD E0102: Hanyo-Denshi; JTB3C9 & Moji_Joho; MJ014676
# 6ADE E0101: Hanyo-Denshi; JA6109 & Moji_Joho; MJ014677
# 6ADE E0102: Hanyo-Denshi; FT2262 & Moji_Joho; MJ014680
# 6AE4 E0101: Hanyo-Denshi; JB3753 & Moji_Joho; MJ014686
# 6AE4 E0102: Hanyo-Denshi; JTB3CB & Moji_Joho; MJ014687
# 6B02 E0101: Hanyo-Denshi; JB3761 & Moji_Joho; MJ014713
